2025-03-19 10:18:02.199377 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\Editor 2025-03-19 10-18-01.txt'. [1.48 ms]
2025-03-19 10:18:02.219017 ; Session        ; Debug       ; Running '"C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Editor.exe" ' in 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug'.
2025-03-19 10:18:02.351336 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [14.9 ms]
2025-03-19 10:18:02.367670 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0.0, Culture=neutral, PublicKeyToken=null in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-19 10:18:02.367670 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2025-03-19 10:18:02.551455 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [13.1 ms]
2025-03-19 10:18:02.582545 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2025-03-19 10:18:02.697639 ; Searcher       ; Debug       ; Ordered 19 assemblies according to references. [129 ms]
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found 14 plugin assemblies containing 304 plugin types. [196 ms]
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Package.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 1.5.1+16a9625a.16a9625af16be37b607c78294dd086bd05fdd1c1 of Keysight.OpenTap.Licensing.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Plugins.BasicSteps.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Keysight.OpenTap.Wpf.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of PackageManager.exe
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Editor.exe
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 0.0.0            of InterconnectIOBox.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.14.0+7676a2a2  of Csv.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 1.4.3+0968b4c4   of OpenTap.OSIntegration.Windows.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Found version 1.1.1+507fd903   of OpenTap.Tui.dll
2025-03-19 10:18:02.761664 ; PluginManager  ; Debug       ; Searched 21 Assemblies. [199 ms]
2025-03-19 10:18:02.780979 ; AssemblyData   ; Debug       ; Loaded OpenTap. [419 us]
2025-03-19 10:18:02.821074 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [9.30 ms]
2025-03-19 10:18:02.821074 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [12.0 ms]
2025-03-19 10:18:02.826406 ; AssemblyData   ; Debug       ; Loaded OpenTap.Tui. [17.2 ms]
2025-03-19 10:18:02.838965 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [211 us]
2025-03-19 10:18:02.856234 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.26100 X64
2025-03-19 10:18:02.856234 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9290.0
2025-03-19 10:18:02.856234 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.27.0+11e5348d X64
2025-03-19 10:18:02.856234 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [8.78 ms]
2025-03-19 10:18:02.914367 ; AssemblyData   ; Debug       ; Loaded mscorlib. [800 ns]
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; CSV                      - 9.14.0+7676a2a2
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; Editor                   - 9.27.0+f0e134d7
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; Keysight Licensing       - 1.5.1+16a9625a
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; OpenTAP                  - 9.27.0+11e5348d
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; OSIntegration            - 1.4.3+0968b4c4
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; SQLite and PostgreSQL    - 9.6.0+558afbf4
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; TUI                      - 1.1.1+507fd903
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; WPF Controls             - 9.27.0+f0e134d7
2025-03-19 10:18:03.072941 ; Installation   ; Debug       ; PathWave License Manager - 2.7.0+398d3a87
2025-03-19 10:18:03.088599 ; Settings       ; Debug       ; EditorSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\Editor.xml [538 ms]
2025-03-19 10:18:03.088599 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2025-03-19 10:18:03.115621 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=6.6.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\Keysight.Ccl.Wsl.6.6.0.0\Keysight.Ccl.Wsl.dll
2025-03-19 10:18:03.265242 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0, Culture=neutral in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-19 10:18:03.267250 ; GUI            ; Debug       ; Loaded OsTheme Theme. [15.3 ms]
2025-03-19 10:18:03.310438 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.72.1.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\AvalonDock.4.72.1.0\AvalonDock.dll
2025-03-19 10:18:03.547004 ; AssemblyData   ; Debug       ; Loaded System.Core. [700 ns]
2025-03-19 10:18:03.547004 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\GUI Controls.xml [139 ms]
2025-03-19 10:18:03.547004 ; Main           ; Debug       ; Window initial dimensions: 1359px, 835px.
2025-03-19 10:18:03.578324 ; Main           ; Debug       ; Trying to attach debugger.
2025-03-19 10:18:03.616189 ; Settings       ; Debug       ; EngineSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\Engine.xml [29.1 ms]
