2025-03-25 09:11:35.856715 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\Editor 2025-03-25 09-11-35.txt'. [1.38 ms]
2025-03-25 09:11:35.872514 ; Session        ; Debug       ; Deleting log file: C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\SessionLog 2025-03-22 15-09-20.txt
2025-03-25 09:11:35.872514 ; Session        ; Debug       ; Running '"C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Editor.exe" ' in 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug'.
2025-03-25 09:11:35.956728 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [15.2 ms]
2025-03-25 09:11:35.975119 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0.0, Culture=neutral, PublicKeyToken=null in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-25 09:11:35.975119 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2025-03-25 09:11:36.175284 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [15.2 ms]
2025-03-25 09:11:36.195542 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2025-03-25 09:11:36.326280 ; Searcher       ; Debug       ; Ordered 19 assemblies according to references. [146 ms]
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found 14 plugin assemblies containing 304 plugin types. [264 ms]
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Package.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 1.5.1+16a9625a.16a9625af16be37b607c78294dd086bd05fdd1c1 of Keysight.OpenTap.Licensing.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Plugins.BasicSteps.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Keysight.OpenTap.Wpf.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of PackageManager.exe
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Editor.exe
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 0.0.0            of InterconnectIOBox.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.14.0+7676a2a2  of Csv.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 1.4.3+0968b4c4   of OpenTap.OSIntegration.Windows.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Found version 1.1.1+507fd903   of OpenTap.Tui.dll
2025-03-25 09:11:36.441520 ; PluginManager  ; Debug       ; Searched 21 Assemblies. [266 ms]
2025-03-25 09:11:36.487161 ; AssemblyData   ; Debug       ; Loaded OpenTap. [1.05 ms]
2025-03-25 09:11:36.487974 ; AssemblyData   ; Debug       ; Loaded OpenTap. [1.72 ms]
2025-03-25 09:11:36.497289 ; AssemblyData   ; Debug       ; Loaded OpenTap.Tui. [11.5 ms]
2025-03-25 09:11:36.502298 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [13.8 ms]
2025-03-25 09:11:36.507956 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [19.7 ms]
2025-03-25 09:11:36.520959 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [194 us]
2025-03-25 09:11:36.532955 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [7.57 ms]
2025-03-25 09:11:36.537258 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.26100 X64
2025-03-25 09:11:36.537258 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9290.0
2025-03-25 09:11:36.538286 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.27.0+11e5348d X64
2025-03-25 09:11:36.585717 ; AssemblyData   ; Debug       ; Loaded mscorlib. [400 ns]
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; CSV                      - 9.14.0+7676a2a2
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; Editor                   - 9.27.0+f0e134d7
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; Keysight Licensing       - 1.5.1+16a9625a
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; OpenTAP                  - 9.27.0+11e5348d
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; OSIntegration            - 1.4.3+0968b4c4
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; SQLite and PostgreSQL    - 9.6.0+558afbf4
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; TUI                      - 1.1.1+507fd903
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; WPF Controls             - 9.27.0+f0e134d7
2025-03-25 09:11:36.721549 ; Installation   ; Debug       ; PathWave License Manager - 2.7.0+398d3a87
2025-03-25 09:11:36.748055 ; Settings       ; Debug       ; EditorSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\Editor.xml [584 ms]
2025-03-25 09:11:36.751824 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2025-03-25 09:11:36.762144 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=6.6.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\Keysight.Ccl.Wsl.6.6.0.0\Keysight.Ccl.Wsl.dll
2025-03-25 09:11:36.904107 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0, Culture=neutral in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-25 09:11:36.904107 ; GUI            ; Debug       ; Loaded OsTheme Theme. [20.1 ms]
2025-03-25 09:11:36.956240 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.72.1.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\AvalonDock.4.72.1.0\AvalonDock.dll
2025-03-25 09:11:37.122280 ; AssemblyData   ; Debug       ; Loaded System.Core. [500 ns]
2025-03-25 09:11:37.122280 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\GUI Controls.xml [93.7 ms]
2025-03-25 09:11:37.122280 ; Main           ; Debug       ; Window initial dimensions: 1359px, 835px.
2025-03-25 09:11:37.122280 ; Main           ; Debug       ; Trying to attach debugger.
2025-03-25 09:11:37.161664 ; Settings       ; Debug       ; EngineSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\Engine.xml [25.6 ms]
