2025-03-25 08:57:00.994575 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\Editor 2025-03-25 08-57-00.txt'. [1.82 ms]
2025-03-25 08:57:01.022981 ; Session        ; Debug       ; Deleting log file: C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\SessionLog 2025-03-22 14-15-07.txt
2025-03-25 08:57:01.025994 ; Session        ; Debug       ; Running '"C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Editor.exe" ' in 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug'.
2025-03-25 08:57:01.105459 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [14.9 ms]
2025-03-25 08:57:01.121516 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2025-03-25 08:57:01.121516 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0.0, Culture=neutral, PublicKeyToken=null in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-25 08:57:01.326463 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [13.0 ms]
2025-03-25 08:57:01.342401 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2025-03-25 08:57:01.464674 ; Searcher       ; Debug       ; Ordered 19 assemblies according to references. [126 ms]
2025-03-25 08:57:01.537416 ; PluginManager  ; Debug       ; Found 14 plugin assemblies containing 304 plugin types. [201 ms]
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Package.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 1.5.1+16a9625a.16a9625af16be37b607c78294dd086bd05fdd1c1 of Keysight.OpenTap.Licensing.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Plugins.BasicSteps.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Keysight.OpenTap.Wpf.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of PackageManager.exe
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Editor.exe
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 0.0.0            of InterconnectIOBox.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.14.0+7676a2a2  of Csv.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 1.4.3+0968b4c4   of OpenTap.OSIntegration.Windows.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Found version 1.1.1+507fd903   of OpenTap.Tui.dll
2025-03-25 08:57:01.539432 ; PluginManager  ; Debug       ; Searched 21 Assemblies. [203 ms]
2025-03-25 08:57:01.579846 ; AssemblyData   ; Debug       ; Loaded OpenTap. [1.48 ms]
2025-03-25 08:57:01.579846 ; AssemblyData   ; Debug       ; Loaded OpenTap. [1.58 ms]
2025-03-25 08:57:01.658708 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [78.0 ms]
2025-03-25 08:57:01.663176 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [80.0 ms]
2025-03-25 08:57:01.663176 ; AssemblyData   ; Debug       ; Loaded OpenTap.Tui. [19.0 ms]
2025-03-25 08:57:01.674504 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [186 us]
2025-03-25 08:57:01.700025 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [9.06 ms]
2025-03-25 08:57:01.700025 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.26100 X64
2025-03-25 08:57:01.700025 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9290.0
2025-03-25 08:57:01.700025 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.27.0+11e5348d X64
2025-03-25 08:57:01.768483 ; AssemblyData   ; Debug       ; Loaded mscorlib. [900 ns]
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; CSV                      - 9.14.0+7676a2a2
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; Editor                   - 9.27.0+f0e134d7
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; Keysight Licensing       - 1.5.1+16a9625a
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; OpenTAP                  - 9.27.0+11e5348d
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; OSIntegration            - 1.4.3+0968b4c4
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; SQLite and PostgreSQL    - 9.6.0+558afbf4
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; TUI                      - 1.1.1+507fd903
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; WPF Controls             - 9.27.0+f0e134d7
2025-03-25 08:57:01.929429 ; Installation   ; Debug       ; PathWave License Manager - 2.7.0+398d3a87
2025-03-25 08:57:01.942986 ; Settings       ; Debug       ; EditorSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\Editor.xml [617 ms]
