2025-03-24 20:45:57.943414 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\Editor 2025-03-24 20-45-57.txt'. [1.69 ms]
2025-03-24 20:45:57.948796 ; Session        ; Debug       ; Deleting log file: C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\PackageManager 2025-03-19 11-02-03.txt
2025-03-24 20:45:57.964609 ; Session        ; Debug       ; Running '"C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Editor.exe" ' in 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug'.
2025-03-24 20:45:58.041477 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [15.6 ms]
2025-03-24 20:45:58.056629 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0.0, Culture=neutral, PublicKeyToken=null in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-24 20:45:58.056629 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2025-03-24 20:45:58.269408 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [21.3 ms]
2025-03-24 20:45:58.290597 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2025-03-24 20:45:58.403236 ; Searcher       ; Debug       ; Ordered 19 assemblies according to references. [131 ms]
2025-03-24 20:45:58.485482 ; PluginManager  ; Debug       ; Found 14 plugin assemblies containing 304 plugin types. [209 ms]
2025-03-24 20:45:58.485482 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.dll
