2025-03-24 15:17:44.641338 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\Editor 2025-03-24 15-17-43.txt'. [1.51 ms]
2025-03-24 15:17:44.657100 ; Session        ; Debug       ; Deleting log file: C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\PackageManager 2025-03-19 10-52-26.txt
2025-03-24 15:17:44.720098 ; Session        ; Debug       ; Running '"C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Editor.exe" ' in 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug'.
2025-03-24 15:17:44.783397 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [12.3 ms]
2025-03-24 15:17:44.799245 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0.0, Culture=neutral, PublicKeyToken=null in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-24 15:17:44.799245 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2025-03-24 15:17:45.009221 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [16.5 ms]
2025-03-24 15:17:45.023013 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2025-03-24 15:17:45.202575 ; Searcher       ; Debug       ; Ordered 19 assemblies according to references. [188 ms]
2025-03-24 15:17:45.285524 ; PluginManager  ; Debug       ; Found 14 plugin assemblies containing 303 plugin types. [273 ms]
2025-03-24 15:17:45.293557 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.dll
2025-03-24 15:17:45.293557 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Package.dll
2025-03-24 15:17:45.293557 ; PluginManager  ; Debug       ; Found version 1.5.1+16a9625a.16a9625af16be37b607c78294dd086bd05fdd1c1 of Keysight.OpenTap.Licensing.dll
2025-03-24 15:17:45.293557 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Plugins.BasicSteps.dll
2025-03-24 15:17:45.293557 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Keysight.OpenTap.Wpf.dll
2025-03-24 15:17:45.293557 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of PackageManager.exe
2025-03-24 15:17:45.293557 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Editor.exe
2025-03-24 15:17:45.295564 ; PluginManager  ; Debug       ; Found version 0.0.0            of InterconnectIOBox.dll
2025-03-24 15:17:45.295564 ; PluginManager  ; Debug       ; Found version 9.14.0+7676a2a2  of Csv.dll
2025-03-24 15:17:45.295564 ; PluginManager  ; Debug       ; Found version 1.4.3+0968b4c4   of OpenTap.OSIntegration.Windows.dll
2025-03-24 15:17:45.295564 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2025-03-24 15:17:45.295564 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2025-03-24 15:17:45.295564 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2025-03-24 15:17:45.295564 ; PluginManager  ; Debug       ; Found version 1.1.1+507fd903   of OpenTap.Tui.dll
2025-03-24 15:17:45.295564 ; PluginManager  ; Debug       ; Searched 21 Assemblies. [283 ms]
2025-03-24 15:17:45.408423 ; AssemblyData   ; Debug       ; Loaded OpenTap. [640 us]
2025-03-24 15:17:45.408423 ; AssemblyData   ; Debug       ; Loaded OpenTap. [625 us]
2025-03-24 15:17:45.420213 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [12.6 ms]
2025-03-24 15:17:45.426135 ; AssemblyData   ; Debug       ; Loaded OpenTap.Tui. [18.2 ms]
2025-03-24 15:17:45.429293 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [22.0 ms]
2025-03-24 15:17:45.429293 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [214 us]
2025-03-24 15:17:45.447897 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.26100 X64
2025-03-24 15:17:45.447897 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9290.0
2025-03-24 15:17:45.449905 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.27.0+11e5348d X64
2025-03-24 15:17:45.469716 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [13.4 ms]
2025-03-24 15:17:45.550057 ; AssemblyData   ; Debug       ; Loaded mscorlib. [400 ns]
2025-03-24 15:17:45.719615 ; Installation   ; Debug       ; CSV                      - 9.14.0+7676a2a2
2025-03-24 15:17:45.719615 ; Installation   ; Debug       ; Editor                   - 9.27.0+f0e134d7
2025-03-24 15:17:45.719615 ; Installation   ; Debug       ; Keysight Licensing       - 1.5.1+16a9625a
2025-03-24 15:17:45.719615 ; Installation   ; Debug       ; OpenTAP                  - 9.27.0+11e5348d
2025-03-24 15:17:45.719615 ; Installation   ; Debug       ; OSIntegration            - 1.4.3+0968b4c4
2025-03-24 15:17:45.719615 ; Installation   ; Debug       ; SQLite and PostgreSQL    - 9.6.0+558afbf4
