2025-03-23 11:28:05.661237 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\Editor 2025-03-23 11-28-05.txt'. [1.87 ms]
2025-03-23 11:28:05.677098 ; Session        ; Debug       ; Deleting log file: C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\SessionLog 2025-03-19 10-51-56.txt
2025-03-23 11:28:05.686606 ; Session        ; Debug       ; Running '"C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Editor.exe" ' in 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug'.
2025-03-23 11:28:05.769049 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [12.7 ms]
2025-03-23 11:28:05.781049 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0.0, Culture=neutral, PublicKeyToken=null in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-23 11:28:05.781049 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2025-03-23 11:28:05.966573 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [12.8 ms]
2025-03-23 11:28:05.983573 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2025-03-23 11:28:06.084798 ; Searcher       ; Debug       ; Ordered 19 assemblies according to references. [111 ms]
2025-03-23 11:28:06.146797 ; PluginManager  ; Debug       ; Found 14 plugin assemblies containing 303 plugin types. [176 ms]
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Package.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 1.5.1+16a9625a.16a9625af16be37b607c78294dd086bd05fdd1c1 of Keysight.OpenTap.Licensing.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Plugins.BasicSteps.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Keysight.OpenTap.Wpf.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of PackageManager.exe
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Editor.exe
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 0.0.0            of InterconnectIOBox.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.14.0+7676a2a2  of Csv.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 1.4.3+0968b4c4   of OpenTap.OSIntegration.Windows.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Found version 1.1.1+507fd903   of OpenTap.Tui.dll
2025-03-23 11:28:06.147797 ; PluginManager  ; Debug       ; Searched 21 Assemblies. [178 ms]
2025-03-23 11:28:06.168798 ; AssemblyData   ; Debug       ; Loaded OpenTap. [548 us]
2025-03-23 11:28:06.232401 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [62.7 ms]
2025-03-23 11:28:06.264403 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [55.0 ms]
2025-03-23 11:28:06.267403 ; AssemblyData   ; Debug       ; Loaded OpenTap.Tui. [58.0 ms]
2025-03-23 11:28:06.276402 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [221 us]
2025-03-23 11:28:06.299365 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [10.1 ms]
2025-03-23 11:28:06.304366 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.26100 X64
2025-03-23 11:28:06.304366 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9290.0
2025-03-23 11:28:06.304366 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.27.0+11e5348d X64
2025-03-23 11:28:06.387031 ; AssemblyData   ; Debug       ; Loaded mscorlib. [600 ns]
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; CSV                      - 9.14.0+7676a2a2
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; Editor                   - 9.27.0+f0e134d7
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; Keysight Licensing       - 1.5.1+16a9625a
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; OpenTAP                  - 9.27.0+11e5348d
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; OSIntegration            - 1.4.3+0968b4c4
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; SQLite and PostgreSQL    - 9.6.0+558afbf4
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; TUI                      - 1.1.1+507fd903
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; WPF Controls             - 9.27.0+f0e134d7
2025-03-23 11:28:06.564665 ; Installation   ; Debug       ; PathWave License Manager - 2.7.0+398d3a87
2025-03-23 11:28:06.576665 ; Settings       ; Debug       ; EditorSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\Editor.xml [618 ms]
2025-03-23 11:28:06.579668 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2025-03-23 11:28:06.639271 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=6.6.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\Keysight.Ccl.Wsl.6.6.0.0\Keysight.Ccl.Wsl.dll
2025-03-23 11:28:06.775855 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0, Culture=neutral in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
