2025-03-25 09:42:06.830844 ; Session        ; Debug       ; Session log loaded as 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\Editor 2025-03-25 09-42-06.txt'. [1.47 ms]
2025-03-25 09:42:06.853897 ; Session        ; Debug       ; Deleting log file: C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\SessionLogs\SessionLog 2025-03-23 10-49-21.txt
2025-03-25 09:42:06.857488 ; Session        ; Debug       ; Running '"C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Editor.exe" ' in 'C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug'.
2025-03-25 09:42:06.935931 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [17.6 ms]
2025-03-25 09:42:06.951977 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0.0, Culture=neutral, PublicKeyToken=null in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-25 09:42:06.951977 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2025-03-25 09:42:07.166735 ; AssemblyFinder ; Debug       ; Found 21/63 assembly files. [14.0 ms]
2025-03-25 09:42:07.184582 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2025-03-25 09:42:07.315980 ; Searcher       ; Debug       ; Ordered 19 assemblies according to references. [142 ms]
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found 14 plugin assemblies containing 305 plugin types. [219 ms]
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Package.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 1.5.1+16a9625a.16a9625af16be37b607c78294dd086bd05fdd1c1 of Keysight.OpenTap.Licensing.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.27.0+11e5348d  of OpenTap.Plugins.BasicSteps.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Keysight.OpenTap.Wpf.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of PackageManager.exe
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.27.0+f0e134d7.f0e134d7c967fbd3949acf3affed360905d1398e of Editor.exe
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 0.0.0            of InterconnectIOBox.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.14.0+7676a2a2  of Csv.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 1.4.3+0968b4c4   of OpenTap.OSIntegration.Windows.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 9.6.0+558afbf4.558afbf44f139d4cc5acf537e8c72ed4c5efb9cc of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Found version 1.1.1+507fd903   of OpenTap.Tui.dll
2025-03-25 09:42:07.382837 ; PluginManager  ; Debug       ; Searched 21 Assemblies. [221 ms]
2025-03-25 09:42:07.441143 ; AssemblyData   ; Debug       ; Loaded OpenTap. [28.4 ms]
2025-03-25 09:42:07.441143 ; AssemblyData   ; Debug       ; Loaded OpenTap. [27.0 ms]
2025-03-25 09:42:07.454525 ; AssemblyData   ; Debug       ; Loaded OpenTap.Tui. [9.60 ms]
2025-03-25 09:42:07.487605 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [44.1 ms]
2025-03-25 09:42:07.487605 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [72.5 ms]
2025-03-25 09:42:07.490999 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [330 us]
2025-03-25 09:42:07.506946 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.26100 X64
2025-03-25 09:42:07.506946 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9290.0
2025-03-25 09:42:07.507946 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.27.0+11e5348d X64
2025-03-25 09:42:07.514452 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [5.74 ms]
2025-03-25 09:42:07.553293 ; AssemblyData   ; Debug       ; Loaded mscorlib. [400 ns]
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; CSV                      - 9.14.0+7676a2a2
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; Editor                   - 9.27.0+f0e134d7
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; Keysight Licensing       - 1.5.1+16a9625a
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; OpenTAP                  - 9.27.0+11e5348d
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; OSIntegration            - 1.4.3+0968b4c4
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; SQLite and PostgreSQL    - 9.6.0+558afbf4
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; TUI                      - 1.1.1+507fd903
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; WPF Controls             - 9.27.0+f0e134d7
2025-03-25 09:42:07.736949 ; Installation   ; Debug       ; PathWave License Manager - 2.7.0+398d3a87
2025-03-25 09:42:07.747468 ; Settings       ; Debug       ; EditorSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\Editor.xml [589 ms]
2025-03-25 09:42:07.749318 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2025-03-25 09:42:07.758703 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=6.6.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\Keysight.Ccl.Wsl.6.6.0.0\Keysight.Ccl.Wsl.dll
2025-03-25 09:42:07.890901 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.27.0, Culture=neutral in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2025-03-25 09:42:07.892912 ; GUI            ; Debug       ; Loaded OsTheme Theme. [13.4 ms]
2025-03-25 09:42:07.936219 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.72.1.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Dependencies\AvalonDock.4.72.1.0\AvalonDock.dll
2025-03-25 09:42:08.107954 ; AssemblyData   ; Debug       ; Loaded System.Core. [500 ns]
2025-03-25 09:42:08.113743 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\GUI Controls.xml [97.9 ms]
2025-03-25 09:42:08.113743 ; Main           ; Debug       ; Window initial dimensions: 1359px, 835px.
2025-03-25 09:42:08.113743 ; Main           ; Debug       ; Trying to attach debugger.
2025-03-25 09:42:08.142695 ; Settings       ; Debug       ; EngineSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\Engine.xml [25.2 ms]
2025-03-25 09:42:08.154458 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.5.1.0, Culture=neutral, PublicKeyToken=null in C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2025-03-25 09:42:08.158436 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2025-03-25 09-42-08.txt'. [1.78 ms]
2025-03-25 09:42:08.473947 ; AssemblyData   ; Debug       ; Loaded Editor. [29.1 us]
2025-03-25 09:42:08.473947 ; Settings       ; Debug       ; PanelSettings loaded from C:\Station_de_test\FTS_InterconnectIOBox\FTS_InterconnectIOBox\bin\Debug\Settings\GUI Panels.xml [1.47 ms]
2025-03-25 09:42:08.487893 ; Main           ; Debug       ; GUI initialized. [375 ms]
2025-03-25 09:42:08.487893 ; Main           ; Debug       ; Docking manager initialized. [183 us]
2025-03-25 09:42:08.496858 ; OpenTAP        ; Information ; OpenTAP version '9.27.0+11e5348d' 64-bit initialized 03/25/2025 [1.99 s]
